state,district,ds,yhat,yhat_reconciled,yhat_lower,yhat_lower_reconciled,yhat_upper,yhat_upper_reconciled,avg_bio_share
Andhra Pradesh,Vizianagaram,2026-01-18,0.0,3953.3957242848423,0.0,0.0,0.0,0.0,0.04462041472603589
Andhra Pradesh,Vizianagaram,2026-01-25,0.0,13363.709803672722,0.0,0.0,0.0,0.0,0.04462041472603589
Andhra Pradesh,Vizianagaram,2026-02-01,0.0,26120.98666675619,0.0,0.0,0.0,0.0,0.04462041472603589
Andhra Pradesh,Warangal,2026-01-11,0.0,82.15432923768554,0.0,0.0,0.0,0.0,0.009278285060905797
Andhra Pradesh,Warangal,2026-01-18,0.0,822.0616664747806,0.0,0.0,0.0,0.0,0.009278285060905797
Andhra Pradesh,Warangal,2026-01-25,0.0,2778.8246655929847,0.0,0.0,0.0,0.0,0.009278285060905797
Andhra Pradesh,Warangal,2026-02-01,444.1305187350881,5742.440169963017,342.5609023933618,4429.183322427262,537.5511713142712,6950.333988209823,0.009278285060905797
Andhra Pradesh,West Godavari,2026-01-11,6007.620593807369,4768.056047872918,4464.891509610382,3543.6413856492013,7632.374222113075,6057.5709636004485,0.06355224078887342
Andhra Pradesh,West Godavari,2026-01-18,41791.33794693573,34884.70352336134,40326.33259154756,33661.81189094352,43373.58824989388,36205.46364806778,0.06355224078887342
Andhra Pradesh,West Godavari,2026-01-25,120160.11669359516,103145.82909665568,118614.84165810466,101819.36005598,121728.51595565346,104492.14804749445,0.06355224078887342
Andhra Pradesh,West Godavari,2026-02-01,212977.0842479912,186287.71972931825,211414.90038590183,184921.3019736516,214480.9088130953,187603.0915219942,0.06355224078887342
Andhra Pradesh,Y. S. R,2026-01-11,0.0,23.794783337665574,0.0,0.0,0.0,0.0,0.0026873176960719395
Andhra Pradesh,Y. S. R,2026-01-18,0.0,238.09797274803694,0.0,0.0,0.0,0.0,0.0026873176960719395
Andhra Pradesh,Y. S. R,2026-01-25,0.0,804.845361950993,0.0,0.0,0.0,0.0,0.0026873176960719395
Andhra Pradesh,Y. S. R,2026-02-01,866.5645562409385,2179.7627661252727,778.6271173681755,1958.5642949637422,945.5357954321958,2378.4075936157874,0.0026873176960719395
Arunachal Pradesh,Anjaw,2026-01-11,0.0,0.7023339708015965,0.0,0.0,0.0,0.0,0.012316797698556588
Arunachal Pradesh,Anjaw,2026-01-18,0.0,1.6512817341900279,0.0,0.0,0.0,0.0,0.012316797698556588
Arunachal Pradesh,Anjaw,2026-01-25,0.0,3.0115066142181828,0.0,0.0,0.0,0.0,0.012316797698556588
Arunachal Pradesh,Anjaw,2026-02-01,0.0,4.310086620251428,0.0,0.0,0.0,0.0,0.012316797698556588
Arunachal Pradesh,Changlang,2026-01-11,0.0,7.065471869583284,0.0,0.0,0.0,0.0,0.12390684671450022
Arunachal Pradesh,Changlang,2026-01-18,0.0,16.61187572681458,0.0,0.0,0.0,0.0,0.12390684671450022
Arunachal Pradesh,Changlang,2026-01-25,0.0,30.295722764965536,0.0,0.0,0.0,0.0,0.12390684671450022
Arunachal Pradesh,Changlang,2026-02-01,0.0,43.35942306207542,0.0,0.0,0.0,0.0,0.12390684671450022
Arunachal Pradesh,Dibang Valley,2026-01-11,0.0,0.29438158624893757,0.0,0.0,0.0,0.0,0.005162555984398797
Arunachal Pradesh,Dibang Valley,2026-01-18,0.0,0.692130747570059,0.0,0.0,0.0,0.0,0.005162555984398797
Arunachal Pradesh,Dibang Valley,2026-01-25,0.0,1.262265718232151,0.0,0.0,0.0,0.0,0.005162555984398797
Arunachal Pradesh,Dibang Valley,2026-02-01,0.0,1.8065623889611993,0.0,0.0,0.0,0.0,0.005162555984398797
Arunachal Pradesh,East Kameng,2026-01-11,0.0,3.4419296845073664,0.0,0.0,0.0,0.0,0.06036095843171134
Arunachal Pradesh,East Kameng,2026-01-18,0.0,8.092440141983433,0.0,0.0,0.0,0.0,0.06036095843171134
Arunachal Pradesh,East Kameng,2026-01-25,0.0,14.758497298283146,0.0,0.0,0.0,0.0,0.06036095843171134
Arunachal Pradesh,East Kameng,2026-02-01,0.0,21.122451280705864,0.0,0.0,0.0,0.0,0.06036095843171134
Arunachal Pradesh,East Siang,2026-01-11,0.0,3.204717140842794,0.0,0.0,0.0,0.0,0.056200973248961415
Arunachal Pradesh,East Siang,2026-01-18,0.0,7.534721511305499,0.0,0.0,0.0,0.0,0.056200973248961415
Arunachal Pradesh,East Siang,2026-01-25,0.0,13.741364176548984,0.0,0.0,0.0,0.0,0.056200973248961415
Arunachal Pradesh,East Siang,2026-02-01,0.0,19.66672415784211,0.0,0.0,0.0,0.0,0.056200973248961415
Arunachal Pradesh,Kamle,2026-01-11,6.391334434099274,4.475883905552212,6.315733281615097,4.422940035201792,6.4550718736317245,4.52051955757855,3.4193580086927674e-05
Arunachal Pradesh,Kamle,2026-01-18,36.4535151956799,25.522044883271594,36.21557404621807,25.35545615613393,36.637167715524505,25.650624742559224,3.4193580086927674e-05
Arunachal Pradesh,Kamle,2026-01-25,102.53697830328888,71.78424528026765,102.08529844309057,71.46803254990292,102.90800319761516,72.04399295822853,3.4193580086927674e-05
Arunachal Pradesh,Kamle,2026-02-01,185.59901769795505,129.93127794127452,184.9492673633468,129.47641081770055,186.21506288973845,130.3625492919034,3.4193580086927674e-05
Arunachal Pradesh,Kra Daadi,2026-01-11,0.0,0.6393058916890538,0.0,0.0,0.0,0.0,0.011211477249836463
Arunachal Pradesh,Kra Daadi,2026-01-18,0.0,1.5030942335045077,0.0,0.0,0.0,0.0,0.011211477249836463
Arunachal Pradesh,Kra Daadi,2026-01-25,0.0,2.7412513154288427,0.0,0.0,0.0,0.0,0.011211477249836463
Arunachal Pradesh,Kra Daadi,2026-02-01,0.0,3.9232955895213206,0.0,0.0,0.0,0.0,0.011211477249836463
Arunachal Pradesh,Kurung Kumey,2026-01-11,0.0,1.6471113950112353,0.0,0.0,8.548483042920774,14.080303830055126,0.028885314797156038
Arunachal Pradesh,Kurung Kumey,2026-01-18,0.0,3.872580672203654,0.0,0.0,0.0,0.0,0.028885314797156038
Arunachal Pradesh,Kurung Kumey,2026-01-25,0.0,7.06257573554236,0.0,0.0,0.0,0.0,0.028885314797156038
Arunachal Pradesh,Kurung Kumey,2026-02-01,0.0,10.108001436409307,0.0,0.0,0.0,0.0,0.028885314797156038
Arunachal Pradesh,Leparada,2026-01-04,38.109239494298464,26.678785408063526,36.20206123652491,25.34364463513686,40.02225408852735,28.018011971468493,0.00020272966917904848
Arunachal Pradesh,Leparada,2026-01-11,182.65401697852104,127.86937202722235,180.783324485307,126.55976888615675,184.5653792202474,129.20744656622816,0.00020272966917904848
Arunachal Pradesh,Leparada,2026-01-18,403.26037438718,282.30944152203966,401.2260013528,280.88524328273564,405.2480582575323,283.70095419970926,0.00020272966917904848
Arunachal Pradesh,Leparada,2026-01-25,527.7042321202324,369.44253070429363,525.8379836103173,368.1359814472298,529.7577118457835,370.88015939927203,0.00020272966917904848
Arunachal Pradesh,Lohit,2026-01-11,0.0,2.499228149850511,0.0,0.0,0.0,0.0,0.04382884611022526
Arunachal Pradesh,Lohit,2026-01-18,0.0,5.876021899825646,0.0,0.0,0.0,0.0,0.04382884611022526
Arunachal Pradesh,Lohit,2026-01-25,0.0,10.716329291497765,0.0,0.0,0.0,0.0,0.04382884611022526
Arunachal Pradesh,Lohit,2026-02-01,0.0,15.337275793924805,0.0,0.0,0.0,0.0,0.04382884611022526
Arunachal Pradesh,Longding,2026-01-11,0.0,1.74349338012704,0.0,0.0,0.0,0.0,0.03057556112128267
Arunachal Pradesh,Longding,2026-01-18,0.0,4.099187696985691,0.0,0.0,0.0,0.0,0.03057556112128267
Arunachal Pradesh,Longding,2026-01-25,0.0,7.475847765281214,0.0,0.0,0.0,0.0,0.03057556112128267
Arunachal Pradesh,Longding,2026-02-01,0.0,10.699478884106696,0.0,0.0,0.0,0.0,0.03057556112128267
Arunachal Pradesh,Lower Dibang Valley,2026-01-11,0.0,1.8985031371430305,0.0,0.0,0.0,0.0,0.03329395991422346
Arunachal Pradesh,Lower Dibang Valley,2026-01-18,0.0,4.463636507698348,0.0,0.0,0.0,0.0,0.03329395991422346
Arunachal Pradesh,Lower Dibang Valley,2026-01-25,0.0,8.140507212109938,0.0,0.0,0.0,0.0,0.03329395991422346
Arunachal Pradesh,Lower Dibang Valley,2026-02-01,0.0,11.650743535253381,0.0,0.0,0.0,0.0,0.03329395991422346
Arunachal Pradesh,Lower Siang,2026-01-11,0.0,0.4264609076776298,0.0,0.0,0.0,0.0,0.007478824810671174
Arunachal Pradesh,Lower Siang,2026-01-18,0.0,1.002667016647985,0.0,0.0,0.0,0.0,0.007478824810671174
Arunachal Pradesh,Lower Siang,2026-01-25,160.53956409014117,114.20629763267704,142.7774627456826,101.57051003587004,177.77412235376028,126.4667961694578,0.007478824810671174
Arunachal Pradesh,Lower Siang,2026-02-01,668.4865431751637,470.5576876510702,650.5084902212293,457.9026669736306,684.7283969321747,481.99057171596803,0.007478824810671174
Arunachal Pradesh,Lower Subansiri,2026-01-11,0.0,1.8975357222011597,0.0,0.0,0.0,0.0,0.03327699440404604
Arunachal Pradesh,Lower Subansiri,2026-01-18,0.0,4.461361984908185,0.0,0.0,0.0,0.0,0.03327699440404604
Arunachal Pradesh,Lower Subansiri,2026-01-25,0.0,8.136359076582886,0.0,0.0,0.0,0.0,0.03327699440404604
Arunachal Pradesh,Lower Subansiri,2026-02-01,0.0,11.644806698405764,0.0,0.0,0.0,0.0,0.03327699440404604
Arunachal Pradesh,Namsai,2026-01-11,0.0,4.235397828599303,0.0,0.0,0.0,0.0,0.07427597182608739
Arunachal Pradesh,Namsai,2026-01-18,0.0,9.957990588739207,0.0,0.0,0.0,0.0,0.07427597182608739
Arunachal Pradesh,Namsai,2026-01-25,0.0,18.160774083182275,0.0,0.0,0.0,0.0,0.07427597182608739
Arunachal Pradesh,Namsai,2026-02-01,0.0,25.991810550830767,0.0,0.0,0.0,0.0,0.07427597182608739
Arunachal Pradesh,Pakke Kessang,2026-01-11,1.02947918069842,0.7081917252645932,1.0263163090414145,0.7060159459214445,1.032936212834883,0.7105698613152472,-0.0002182246010769858
Arunachal Pradesh,Pakke Kessang,2026-01-18,7.177630600599924,4.99508460330493,7.166355392717629,4.987237916783168,7.188008049384447,5.002306517823744,-0.0002182246010769858
Arunachal Pradesh,Pakke Kessang,2026-01-25,24.23264264294753,16.90949305671385,24.210165853824428,16.89380879498415,24.25391086498485,16.92433398257438,-0.0002182246010769858
Arunachal Pradesh,Pakke Kessang,2026-02-01,53.79956972132528,37.583334237096736,53.76685486496525,37.56048027399877,53.83378066344865,37.60723333664435,-0.0002182246010769858
Arunachal Pradesh,Papum Pare,2026-01-11,0.0,6.534430802340115,0.0,0.0,0.0,0.0,0.11459400458129891
Arunachal Pradesh,Papum Pare,2026-01-18,0.0,15.36332667337411,0.0,0.0,0.0,0.0,0.11459400458129891
Arunachal Pradesh,Papum Pare,2026-01-25,0.0,28.018695377839396,0.0,0.0,0.0,0.0,0.11459400458129891
Arunachal Pradesh,Papum Pare,2026-02-01,0.0,40.10052758800843,0.0,0.0,0.0,0.0,0.11459400458129891
Arunachal Pradesh,Shi-yomi,2026-01-11,0.0,0.1198643241566402,0.0,0.0,0.0,0.0,0.0021020549956120545
Arunachal Pradesh,Shi-yomi,2026-01-18,0.0,0.2818171657494921,0.0,0.0,0.0,0.0,0.0021020549956120545
Arunachal Pradesh,Shi-yomi,2026-01-25,0.0,0.513960907507471,0.0,0.0,0.0,0.0,0.0021020549956120545
Arunachal Pradesh,Shi-yomi,2026-02-01,0.0,0.7355839832200816,0.0,0.0,0.0,0.0,0.0021020549956120545
Arunachal Pradesh,Siang,2026-01-11,0.0,1.229727975632521,0.0,0.0,0.0,0.0,0.02156568147036133
Arunachal Pradesh,Siang,2026-01-18,0.0,2.8912560528246134,0.0,0.0,0.0,0.0,0.02156568147036133
Arunachal Pradesh,Siang,2026-01-25,0.0,5.272895924541053,0.0,0.0,0.0,0.0,0.02156568147036133
Arunachal Pradesh,Siang,2026-02-01,258.567039235524,188.5435282483563,247.7675650234784,180.6687002069078,269.4216031252647,196.45852692498477,0.02156568147036133
Arunachal Pradesh,Tawang,2026-01-11,0.0,3.2887014798312957,0.0,0.0,0.0,0.0,0.05767380263807349
Arunachal Pradesh,Tawang,2026-01-18,0.0,7.732180000706849,0.0,0.0,0.0,0.0,0.05767380263807349
Arunachal Pradesh,Tawang,2026-01-25,0.0,14.101476890541658,0.0,0.0,0.0,0.0,0.05767380263807349
Arunachal Pradesh,Tawang,2026-02-01,0.0,20.182119668857855,0.0,0.0,0.0,0.0,0.05767380263807349
Arunachal Pradesh,Tirap,2026-01-11,0.0,1.9190318432441622,0.0,0.0,0.0,0.0,0.03365397086424511
Arunachal Pradesh,Tirap,2026-01-18,0.0,4.511902259919709,0.0,0.0,0.0,0.0,0.03365397086424511
Arunachal Pradesh,Tirap,2026-01-25,0.0,8.22853133848722,0.0,0.0,0.0,0.0,0.03365397086424511
Arunachal Pradesh,Tirap,2026-02-01,0.0,11.776724201397974,0.0,0.0,0.0,0.0,0.03365397086424511
Arunachal Pradesh,Upper Siang,2026-01-11,0.0,1.7711359203438837,0.0,0.0,0.0,0.0,0.031060327044446678
Arunachal Pradesh,Upper Siang,2026-01-18,0.0,4.164179031086461,0.0,0.0,0.0,0.0,0.031060327044446678
Arunachal Pradesh,Upper Siang,2026-01-25,0.0,7.5943749847489075,0.0,0.0,0.0,0.0,0.031060327044446678
Arunachal Pradesh,Upper Siang,2026-02-01,0.0,10.869115762986981,0.0,0.0,0.0,0.0,0.031060327044446678
Arunachal Pradesh,Upper Subansiri,2026-01-11,0.0,2.7369515032992604,0.0,0.0,0.0,0.0,0.04799778934005209
Arunachal Pradesh,Upper Subansiri,2026-01-18,0.0,6.434941513086403,0.0,0.0,0.0,0.0,0.04799778934005209
Arunachal Pradesh,Upper Subansiri,2026-01-25,0.0,11.73565269179969,0.0,0.0,0.0,0.0,0.04799778934005209
Arunachal Pradesh,Upper Subansiri,2026-02-01,0.0,16.796137656823642,0.0,0.0,0.0,0.0,0.04799778934005209
Arunachal Pradesh,West Kameng,2026-01-11,0.0,5.592804187171097,0.0,0.0,0.0,0.0,0.09808074307213907
Arunachal Pradesh,West Kameng,2026-01-18,0.0,13.149435711669472,0.0,0.0,0.0,0.0,0.09808074307213907
Arunachal Pradesh,West Kameng,2026-01-25,0.0,23.98113647054507,0.0,0.0,0.0,0.0,0.09808074307213907
Arunachal Pradesh,West Kameng,2026-02-01,0.0,34.32194867250968,0.0,0.0,0.0,0.0,0.09808074307213907
Arunachal Pradesh,West Siang,2026-01-11,0.0,4.198736463062821,0.0,0.0,0.0,0.0,0.07363304318894584
Arunachal Pradesh,West Siang,2026-01-18,0.0,9.871794781932708,0.0,0.0,0.0,0.0,0.07363304318894584
Arunachal Pradesh,West Siang,2026-01-25,0.0,18.0035754435189,0.0,0.0,0.0,0.0,0.07363304318894584
Arunachal Pradesh,West Siang,2026-02-01,0.0,25.766826899678893,0.0,0.0,0.0,0.0,0.07363304318894584
Assam,Bajali,2026-01-11,0.0,-0.009320057933619019,0.0,-0.0,2.1275688435520332e-09,-1.982906487966777e-11,-1.3130030560381919e-05
Assam,Bajali,2026-01-18,0.0,-0.12821965715765485,0.0,-0.0,2.803941487295015e-09,-3.5952041619109164e-10,-1.3130030560381919e-05
Assam,Bajali,2026-01-25,0.0,-0.5479410208139819,0.0,-0.0,4.847463886089607e-09,-2.656124310102851e-09,-1.3130030560381919e-05
Assam,Bajali,2026-02-01,0.0,-1.5192326836157415,0.0,-0.0,6.686751775462856e-09,-1.0158731844508758e-08,-1.3130030560381919e-05
Assam,Baksa,2026-01-11,0.0,12.218135280189694,0.0,0.0,0.0,0.0,0.017212821074973475
Assam,Baksa,2026-01-18,0.0,168.08963290676132,0.0,0.0,0.0,0.0,0.017212821074973475
Assam,Baksa,2026-01-25,0.0,718.3235947194204,0.0,0.0,0.0,0.0,0.017212821074973475
Assam,Baksa,2026-02-01,0.0,1991.6389557564669,0.0,0.0,0.0,0.0,0.017212821074973475
Assam,Barpeta,2026-01-11,2021.8280945124131,1490.934378179386,1829.0143402180847,1348.749859305849,2202.7567504242484,1624.3546001205584,0.10658181396978939
Assam,Barpeta,2026-01-18,26125.87531819191,19328.923982357926,25945.337069863464,19195.354866094913,26315.20435972674,19468.996864391902,0.10658181396978939
Assam,Barpeta,2026-01-25,102973.31716554672,76529.18279413771,102789.23994354787,76392.3776512293,103172.7987897134,76677.43640099569,0.10658181396978939
Assam,Barpeta,2026-02-01,237239.97052822576,178400.21077754593,237068.6000906082,178271.3432763237,237429.3815284068,178542.64445885457,0.10658181396978939
Assam,Biswanath,2026-01-11,0.0,6.728171432386402,0.0,0.0,0.0,0.0,0.00947859950570273
Assam,Biswanath,2026-01-18,0.0,92.56206780074467,0.0,0.0,0.0,0.0,0.00947859950570273
Assam,Biswanath,2026-01-25,0.0,395.55989341814495,0.0,0.0,0.0,0.0,0.00947859950570273
Assam,Biswanath,2026-02-01,0.0,1096.7375968962508,0.0,0.0,0.0,0.0,0.00947859950570273
Assam,Bongaigaon,2026-01-11,0.0,28.423922393193397,0.0,0.0,0.0,0.0,0.04004341736142357
Assam,Bongaigaon,2026-01-18,0.0,391.0389409903451,0.0,0.0,0.0,0.0,0.04004341736142357
Assam,Bongaigaon,2026-01-25,0.0,1671.0875793468476,0.0,0.0,0.0,0.0,0.04004341736142357
Assam,Bongaigaon,2026-02-01,0.0,4633.292218123455,0.0,0.0,0.0,0.0,0.04004341736142357
Assam,Cachar,2026-01-11,0.0,48.95103177351525,0.0,0.0,0.0,0.0,0.06896186136676806
Assam,Cachar,2026-01-18,0.0,673.4383580249279,0.0,0.0,0.0,0.0,0.06896186136676806
Assam,Cachar,2026-01-25,0.0,2877.908969119723,0.0,0.0,0.0,0.0,0.06896186136676806
Assam,Cachar,2026-02-01,0.0,7979.350332016614,0.0,0.0,0.0,0.0,0.06896186136676806
Assam,Charaideo,2026-01-11,0.0,7.678674545796644,0.0,0.0,0.0,0.0,0.010817661453139421
Assam,Charaideo,2026-01-18,0.0,105.6385083332791,0.0,0.0,0.0,0.0,0.010817661453139421
Assam,Charaideo,2026-01-25,27.08052674123792,470.3978510668606,12.649970599885265,219.73424088474655,42.134098196068194,731.8834466350766,0.010817661453139421
Assam,Charaideo,2026-02-01,1092.9146788803605,2016.7163291539,1077.3505728089988,1987.9964414358994,1108.193927247096,2044.9105791478348,0.010817661453139421
Assam,Chirang,2026-01-11,0.0,21.59987667430499,0.0,0.0,0.0,0.0,0.030429750850698767
Assam,Chirang,2026-01-18,0.0,297.157893390003,0.0,0.0,0.0,0.0,0.030429750850698767
Assam,Chirang,2026-01-25,4332.672905045944,4302.762117758397,4164.568297619914,4135.818027469241,4501.989764833389,4470.910091574459,0.030429750850698767
Assam,Chirang,2026-02-01,24614.507401342904,20751.081642920843,24437.06293695176,20601.48837633107,24792.23039474618,20900.90972137081,0.030429750850698767
Assam,Darrang,2026-01-11,0.0,19.369131909867715,0.0,0.0,0.0,0.0,0.027287093676453062
Assam,Darrang,2026-01-18,0.0,266.4686711834929,0.0,0.0,0.0,0.0,0.027287093676453062
Assam,Darrang,2026-01-25,0.0,1138.7420535971344,0.0,0.0,0.0,0.0,0.027287093676453062
Assam,Darrang,2026-02-01,0.0,3157.299928854551,0.0,0.0,0.0,0.0,0.027287093676453062
Assam,Dhemaji,2026-01-11,0.0,15.319756854946764,0.0,0.0,0.0,0.0,0.02158236323376205
Assam,Dhemaji,2026-01-18,0.0,210.75984566516132,0.0,0.0,0.0,0.0,0.02158236323376205
Assam,Dhemaji,2026-01-25,0.0,900.6728573479988,0.0,0.0,0.0,0.0,0.02158236323376205
Assam,Dhemaji,2026-02-01,11430.077190757724,10498.278351753492,11367.796913368284,10441.075265812178,11495.161210199887,10558.056614047928,0.02158236323376205
Assam,Dhubri,2026-01-11,0.0,44.09605086245551,0.0,0.0,0.0,0.0,0.06212219919016909
Assam,Dhubri,2026-01-18,0.0,606.6464998243945,0.0,0.0,0.0,0.0,0.06212219919016909
Assam,Dhubri,2026-01-25,0.0,2592.4769240202477,0.0,0.0,0.0,0.0,0.06212219919016909
Assam,Dhubri,2026-02-01,26612.66302366196,25816.819617030007,26452.373670695943,25661.32366728703,26765.00851242959,25964.60926136155,0.06212219919016909
Assam,Dibrugarh,2026-01-11,292.9166888517502,221.55073695277477,232.9686876137078,176.20841144309327,354.7329542168322,268.3061444407847,0.023257837560709725
Assam,Dibrugarh,2026-01-18,3734.490672755432,2841.2649497820767,3672.077324103298,2793.7797970629795,3793.015007806552,2885.7912738409773,0.023257837560709725
Assam,Dibrugarh,2026-01-25,15477.08169282983,11804.550756437911,15407.940186364098,11751.81572287991,15537.330910879353,11850.503537887063,0.023257837560709725
Assam,Dibrugarh,2026-02-01,37090.44358657414,28654.39845666287,37028.75754812691,28606.742614511666,37156.79730887422,28705.660340156697,0.023257837560709725
Assam,Dima Hasao,2026-01-11,0.0,-0.015784261527193647,0.0,-0.0,2.0036688421433823e-09,-3.162643301828043e-11,-2.2236754073977948e-05
Assam,Dima Hasao,2026-01-18,0.0,-0.21715021686755337,0.0,-0.0,2.288020337860156e-09,-4.968441125637056e-10,-2.2236754073977948e-05
Assam,Dima Hasao,2026-01-25,0.0,-0.9279818253926846,0.0,-0.0,2.750745123492818e-09,-2.552641480888891e-09,-2.2236754073977948e-05
Assam,Dima Hasao,2026-02-01,0.0,-2.5729417316550505,0.0,-0.0,3.3511543247478477e-09,-8.622324811360039e-09,-2.2236754073977948e-05
Assam,Goalpara,2026-01-11,0.0,23.197203762632,0.0,0.0,0.0,0.0,0.03268005376019105
Assam,Goalpara,2026-01-18,0.0,319.13294258955193,0.0,0.0,0.0,0.0,0.03268005376019105
Assam,Goalpara,2026-01-25,0.0,1363.800482814263,0.0,0.0,0.0,0.0,0.03268005376019105
Assam,Goalpara,2026-02-01,0.0,3781.3016159010067,0.0,0.0,0.0,0.0,0.03268005376019105
Assam,Golaghat,2026-01-11,0.0,17.237823101892914,0.0,0.0,0.0,0.0,0.02428452116224403
Assam,Golaghat,2026-01-18,0.0,237.14742805367635,0.0,0.0,0.0,0.0,0.02428452116224403
Assam,Golaghat,2026-01-25,0.0,1013.4390209090029,0.0,0.0,0.0,0.0,0.02428452116224403
Assam,Golaghat,2026-02-01,0.0,2809.882131345634,0.0,0.0,0.0,0.0,0.02428452116224403
Assam,Hailakandi,2026-01-11,0.0,18.50454329709637,0.0,0.0,0.0,0.0,0.026069067459373752
Assam,Hailakandi,2026-01-18,0.0,254.57418980778456,0.0,0.0,0.0,0.0,0.026069067459373752
Assam,Hailakandi,2026-01-25,0.0,1087.9115147270697,0.0,0.0,0.0,0.0,0.026069067459373752
Assam,Hailakandi,2026-02-01,0.0,3016.3661183826043,0.0,0.0,0.0,0.0,0.026069067459373752
Assam,Hojai,2026-01-11,0.0,18.649105587881934,0.0,0.0,0.0,0.0,0.02627272577452719
Assam,Hojai,2026-01-18,0.0,256.5629893940606,0.0,0.0,0.0,0.0,0.02627272577452719
Assam,Hojai,2026-01-25,0.0,1096.4105615944202,0.0,0.0,0.0,0.0,0.02627272577452719
Assam,Hojai,2026-02-01,0.0,3039.9307526953994,0.0,0.0,0.0,0.0,0.02627272577452719
Assam,Jorhat,2026-01-11,0.0,13.940987208376493,0.0,0.0,0.0,0.0,0.019639962475726736
Assam,Jorhat,2026-01-18,0.0,191.79157608553496,0.0,0.0,0.0,0.0,0.019639962475726736
Assam,Jorhat,2026-01-25,0.0,819.6127981734858,0.0,0.0,0.0,0.0,0.019639962475726736
Assam,Jorhat,2026-02-01,2974.912769585751,4354.914449021624,2837.976427399959,4154.456115830189,3105.1811811938774,4545.611733917921,0.019639962475726736
Assam,Kamrup,2026-01-11,0.0,31.922413887275834,0.0,0.0,0.0,0.0,0.0449720670071347
Assam,Kamrup,2026-01-18,0.0,439.16904738401195,0.0,0.0,0.0,0.0,0.0449720670071347
Assam,Kamrup,2026-01-25,0.0,1876.769455385594,0.0,0.0,0.0,0.0,0.0449720670071347
Assam,Kamrup,2026-02-01,0.0,5203.570070366147,0.0,0.0,0.0,0.0,0.0449720670071347
Assam,Kamrup Metro,2026-01-11,0.0,15.798494238335655,0.0,0.0,0.0,0.0,0.02225680501503246
Assam,Kamrup Metro,2026-01-18,2097.549926711441,1685.6309705011158,2060.9401694612206,1656.210674060187,2134.8115856457557,1715.5751475202553,0.02225680501503246
Assam,Kamrup Metro,2026-01-25,13624.492465087187,10465.963314665663,13586.125076868546,10436.490534038803,13661.16148409607,10494.131454412167,0.02225680501503246
Assam,Kamrup Metro,2026-02-01,37907.002562908514,29110.16355418197,37868.897325163125,29080.901158633853,37944.49173733267,29138.952852338352,0.02225680501503246
Assam,Karbi Anglong,2026-01-11,0.0,33.65912577553201,0.0,0.0,0.0,0.0,0.047418734219913244
Assam,Karbi Anglong,2026-01-18,0.0,463.0616674170467,0.0,0.0,0.0,0.0,0.047418734219913244
Assam,Karbi Anglong,2026-01-25,0.0,1978.8735079235328,0.0,0.0,0.0,0.0,0.047418734219913244
Assam,Karbi Anglong,2026-02-01,0.0,5486.665892458131,0.0,0.0,0.0,0.0,0.047418734219913244
Assam,Karimganj,2026-01-11,0.0,36.2891975953929,0.0,0.0,0.0,0.0,0.05112396047673797
Assam,Karimganj,2026-01-18,0.0,499.24458703454593,0.0,0.0,0.0,0.0,0.05112396047673797
Assam,Karimganj,2026-01-25,0.0,2133.499610899812,0.0,0.0,0.0,0.0,0.05112396047673797
Assam,Karimganj,2026-02-01,0.0,5915.385445217161,0.0,0.0,0.0,0.0,0.05112396047673797
Assam,Kokrajhar,2026-01-11,0.0,17.749337788533474,0.0,0.0,0.0,0.0,0.025005139372507323
Assam,Kokrajhar,2026-01-18,0.0,244.18453428405473,0.0,0.0,0.0,0.0,0.025005139372507323
Assam,Kokrajhar,2026-01-25,0.0,1043.5117824256622,0.0,0.0,0.0,0.0,0.025005139372507323
Assam,Kokrajhar,2026-02-01,0.0,2893.2624961060974,0.0,0.0,0.0,0.0,0.025005139372507323
Assam,Lakhimpur,2026-01-11,0.0,20.478972993957495,0.0,0.0,0.0,0.0,0.028850629810568885
Assam,Lakhimpur,2026-01-18,0.0,281.7371860698821,0.0,0.0,0.0,0.0,0.028850629810568885
Assam,Lakhimpur,2026-01-25,0.0,1203.991375102297,0.0,0.0,0.0,0.0,0.028850629810568885
Assam,Lakhimpur,2026-02-01,0.0,3338.21155629054,0.0,0.0,0.0,0.0,0.028850629810568885
Assam,Majuli,2026-01-11,0.0,2.050659453839805,0.0,0.0,0.0,0.0,0.002888954284364363
Assam,Majuli,2026-01-18,0.0,28.21171863857125,0.0,0.0,0.0,0.0,0.002888954284364363
Assam,Majuli,2026-01-25,0.0,120.56152896063713,0.0,0.0,0.0,0.0,0.002888954284364363
Assam,Majuli,2026-02-01,0.0,334.2714055457918,0.0,0.0,0.0,0.0,0.002888954284364363
Assam,Marigaon,2026-01-11,0.0,20.920776302475417,0.0,0.0,0.0,0.0,0.029473039132896527
Assam,Marigaon,2026-01-18,0.0,287.8152457936256,0.0,0.0,0.0,0.0,0.029473039132896527
Assam,Marigaon,2026-01-25,0.0,1229.9656938879211,0.0,0.0,0.0,0.0,0.029473039132896527
Assam,Marigaon,2026-02-01,0.0,3410.2284933965702,0.0,0.0,0.0,0.0,0.029473039132896527
Assam,Nagaon,2026-01-11,0.0,56.307157028359875,0.0,0.0,0.0,0.0,0.07932511769951088
Assam,Nagaon,2026-01-18,0.0,774.6394304756328,0.0,0.0,0.0,0.0,0.07932511769951088
